Code Domaine,Domaine,Code zone (M49),Zone,Food Value Code,Food Value,Industry Code,Industry,Factor Code,Factor,Code Élément,Élément,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"GFDI","Parts en valeur par secteur et par facteur primaire","170","Colombie","22120","Food At Home (FAH)","22118","Transportation and storage","22124","Taxes","6110","Valeur US $","2015","2015","Millions d’USD","86.48376","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","170","Colombie","22120","Food At Home (FAH)","22118","Transportation and storage","22125","Importation","6223","Factor share","2014","2014","%","21.731367","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","170","Colombie","22120","Food At Home (FAH)","22118","Transportation and storage","22125","Importation","6223","Factor share","2015","2015","%","21.43942","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","170","Colombie","22120","Food At Home (FAH)","22118","Transportation and storage","22125","Importation","6222","Industry share","2014","2014","%","5.891737","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","170","Colombie","22120","Food At Home (FAH)","22118","Transportation and storage","22125","Importation","6222","Industry share","2015","2015","%","5.573473","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","170","Colombie","22120","Food At Home (FAH)","22118","Transportation and storage","22125","Importation","6110","Valeur US $","2014","2014","Millions d’USD","428.9839","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","170","Colombie","22120","Food At Home (FAH)","22118","Transportation and storage","22125","Importation","6110","Valeur US $","2015","2015","Millions d’USD","342.0488","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","170","Colombie","22120","Food At Home (FAH)","22118","Transportation and storage","22122","Operating surplus","6223","Factor share","2014","2014","%","52.07416","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","170","Colombie","22120","Food At Home (FAH)","22118","Transportation and storage","22122","Operating surplus","6223","Factor share","2015","2015","%","52.38406","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","170","Colombie","22120","Food At Home (FAH)","22118","Transportation and storage","22122","Operating surplus","6222","Industry share","2014","2014","%","3.572076","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","170","Colombie","22120","Food At Home (FAH)","22118","Transportation and storage","22122","Operating surplus","6222","Industry share","2015","2015","%","3.73669","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","170","Colombie","22120","Food At Home (FAH)","22118","Transportation and storage","22122","Operating surplus","6110","Valeur US $","2014","2014","Millions d’USD","1027.96","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","170","Colombie","22120","Food At Home (FAH)","22118","Transportation and storage","22122","Operating surplus","6110","Valeur US $","2015","2015","Millions d’USD","835.7458","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","170","Colombie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22126","Primary Factors Total","6222","Industry share","2014","2014","%","34.810218","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","170","Colombie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22126","Primary Factors Total","6222","Industry share","2015","2015","%","35.089363","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","170","Colombie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22126","Primary Factors Total","6110","Valeur US $","2014","2014","Millions d’USD","18631.7009","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","170","Colombie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22126","Primary Factors Total","6110","Valeur US $","2015","2015","Millions d’USD","14920.7415","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","170","Colombie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22123","Labour","6223","Factor share","2014","2014","%","33.001539","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","170","Colombie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22123","Labour","6223","Factor share","2015","2015","%","33.265143","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","170","Colombie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22123","Labour","6222","Industry share","2014","2014","%","40.273812","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","170","Colombie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22123","Labour","6222","Industry share","2015","2015","%","40.981437","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","170","Colombie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22123","Labour","6110","Valeur US $","2014","2014","Millions d’USD","6148.748","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","170","Colombie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22123","Labour","6110","Valeur US $","2015","2015","Millions d’USD","4963.406","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","170","Colombie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22124","Taxes","6223","Factor share","2014","2014","%","5.349978","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","170","Colombie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22124","Taxes","6223","Factor share","2015","2015","%","5.385024","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","170","Colombie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22124","Taxes","6222","Industry share","2014","2014","%","45.359898","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","170","Colombie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22124","Taxes","6222","Industry share","2015","2015","%","42.116998","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","170","Colombie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22124","Taxes","6110","Valeur US $","2014","2014","Millions d’USD","996.7919","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","170","Colombie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22124","Taxes","6110","Valeur US $","2015","2015","Millions d’USD","803.4855","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","170","Colombie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22125","Importation","6223","Factor share","2014","2014","%","21.710884","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","170","Colombie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22125","Importation","6223","Factor share","2015","2015","%","22.7218","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","170","Colombie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22125","Importation","6222","Industry share","2014","2014","%","55.556177","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","170","Colombie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22125","Importation","6222","Industry share","2015","2015","%","55.242203","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","170","Colombie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22125","Importation","6110","Valeur US $","2014","2014","Millions d’USD","4045.107","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","170","Colombie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22125","Importation","6110","Valeur US $","2015","2015","Millions d’USD","3390.261","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","170","Colombie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22122","Operating surplus","6223","Factor share","2014","2014","%","39.937599","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","170","Colombie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22122","Operating surplus","6223","Factor share","2015","2015","%","38.628033","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","170","Colombie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22122","Operating surplus","6222","Industry share","2014","2014","%","25.857046","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","170","Colombie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22122","Operating surplus","6222","Industry share","2015","2015","%","25.769494","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","170","Colombie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22122","Operating surplus","6110","Valeur US $","2014","2014","Millions d’USD","7441.054","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","170","Colombie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22122","Operating surplus","6110","Valeur US $","2015","2015","Millions d’USD","5763.589","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22126","Primary Factors Total","6222","Industry share","2010","2010","%","26.320148","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22126","Primary Factors Total","6222","Industry share","2011","2011","%","24.73164","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22126","Primary Factors Total","6222","Industry share","2012","2012","%","24.977937","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22126","Primary Factors Total","6222","Industry share","2013","2013","%","23.71261","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22126","Primary Factors Total","6222","Industry share","2014","2014","%","24.334575","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22126","Primary Factors Total","6222","Industry share","2015","2015","%","25.001644","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22126","Primary Factors Total","6110","Valeur US $","2010","2010","Millions d’USD","243726.4","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22126","Primary Factors Total","6110","Valeur US $","2011","2011","Millions d’USD","239702.98","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22126","Primary Factors Total","6110","Valeur US $","2012","2012","Millions d’USD","250816.37","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22126","Primary Factors Total","6110","Valeur US $","2013","2013","Millions d’USD","244939","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22126","Primary Factors Total","6110","Valeur US $","2014","2014","Millions d’USD","259452.82","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22126","Primary Factors Total","6110","Valeur US $","2015","2015","Millions d’USD","269942.86","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22123","Labour","6223","Factor share","2010","2010","%","40.498842","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22123","Labour","6223","Factor share","2011","2011","%","41.421688","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22123","Labour","6223","Factor share","2012","2012","%","41.162824","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22123","Labour","6223","Factor share","2013","2013","%","40.883444","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22123","Labour","6223","Factor share","2014","2014","%","41.445763","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22123","Labour","6223","Factor share","2015","2015","%","41.610065","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22123","Labour","6222","Industry share","2010","2010","%","24.624661","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22123","Labour","6222","Industry share","2011","2011","%","24.089959","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22123","Labour","6222","Industry share","2012","2012","%","23.763708","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22123","Labour","6222","Industry share","2013","2013","%","22.792944","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22123","Labour","6222","Industry share","2014","2014","%","23.2441","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22123","Labour","6222","Industry share","2015","2015","%","23.176388","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22123","Labour","6110","Valeur US $","2010","2010","Millions d’USD","98706.37","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22123","Labour","6110","Valeur US $","2011","2011","Millions d’USD","99289.02","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22123","Labour","6110","Valeur US $","2012","2012","Millions d’USD","103243.1","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22123","Labour","6110","Valeur US $","2013","2013","Millions d’USD","100139.5","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22123","Labour","6110","Valeur US $","2014","2014","Millions d’USD","107532.2","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22123","Labour","6110","Valeur US $","2015","2015","Millions d’USD","112323.4","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22124","Taxes","6223","Factor share","2010","2010","%","5.209899","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22124","Taxes","6223","Factor share","2011","2011","%","5.404234","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22124","Taxes","6223","Factor share","2012","2012","%","5.508875","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22124","Taxes","6223","Factor share","2013","2013","%","5.535333","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22124","Taxes","6223","Factor share","2014","2014","%","5.012545","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22124","Taxes","6223","Factor share","2015","2015","%","5.060856","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22124","Taxes","6222","Industry share","2010","2010","%","31.93283","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22124","Taxes","6222","Industry share","2011","2011","%","30.934182","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22124","Taxes","6222","Industry share","2012","2012","%","32.240213","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22124","Taxes","6222","Industry share","2013","2013","%","31.108861","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22124","Taxes","6222","Industry share","2014","2014","%","29.309378","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22124","Taxes","6222","Industry share","2015","2015","%","29.558037","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22124","Taxes","6110","Valeur US $","2010","2010","Millions d’USD","12697.9","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22124","Taxes","6110","Valeur US $","2011","2011","Millions d’USD","12954.11","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22124","Taxes","6110","Valeur US $","2012","2012","Millions d’USD","13817.16","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22124","Taxes","6110","Valeur US $","2013","2013","Millions d’USD","13558.19","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22124","Taxes","6110","Valeur US $","2014","2014","Millions d’USD","13005.19","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22124","Taxes","6110","Valeur US $","2015","2015","Millions d’USD","13661.42","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22125","Importation","6223","Factor share","2010","2010","%","10.445865","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22125","Importation","6223","Factor share","2011","2011","%","12.366559","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22125","Importation","6223","Factor share","2012","2012","%","11.822956","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22125","Importation","6223","Factor share","2013","2013","%","10.943463","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22125","Importation","6223","Factor share","2014","2014","%","10.98116","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22125","Importation","6223","Factor share","2015","2015","%","9.715219","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22125","Importation","6222","Industry share","2010","2010","%","22.516162","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22125","Importation","6222","Industry share","2011","2011","%","22.708655","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22125","Importation","6222","Industry share","2012","2012","%","22.500574","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22125","Importation","6222","Industry share","2013","2013","%","21.238975","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22125","Importation","6222","Industry share","2014","2014","%","21.560003","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22125","Importation","6222","Industry share","2015","2015","%","21.714088","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22125","Importation","6110","Valeur US $","2010","2010","Millions d’USD","25459.33","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22125","Importation","6110","Valeur US $","2011","2011","Millions d’USD","29643.01","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22125","Importation","6110","Valeur US $","2012","2012","Millions d’USD","29653.91","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22125","Importation","6110","Valeur US $","2013","2013","Millions d’USD","26804.81","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22125","Importation","6110","Valeur US $","2014","2014","Millions d’USD","28490.93","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22125","Importation","6110","Valeur US $","2015","2015","Millions d’USD","26225.54","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22122","Operating surplus","6223","Factor share","2010","2010","%","43.845394","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22122","Operating surplus","6223","Factor share","2011","2011","%","40.807519","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22122","Operating surplus","6223","Factor share","2012","2012","%","41.505345","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22122","Operating surplus","6223","Factor share","2013","2013","%","42.637759","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22122","Operating surplus","6223","Factor share","2014","2014","%","42.560532","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22122","Operating surplus","6223","Factor share","2015","2015","%","43.61386","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22122","Operating surplus","6222","Industry share","2010","2010","%","28.701281","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22122","Operating surplus","6222","Industry share","2011","2011","%","25.430488","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22122","Operating surplus","6222","Industry share","2012","2012","%","26.351923","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22122","Operating surplus","6222","Industry share","2013","2013","%","24.64199","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22122","Operating surplus","6222","Industry share","2014","2014","%","25.857551","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22122","Operating surplus","6222","Industry share","2015","2015","%","27.5038","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22122","Operating surplus","6110","Valeur US $","2010","2010","Millions d’USD","106862.8","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22122","Operating surplus","6110","Valeur US $","2011","2011","Millions d’USD","97816.84","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22122","Operating surplus","6110","Valeur US $","2012","2012","Millions d’USD","104102.2","E","Valeur estimée"
