Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"MK","Indicateurs macro","184","Îles Cook","6129","Croissance annuelle US$","22011","Revenu national brut","2016","2016","%","2.543251","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","184","Îles Cook","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2016","2016","%","3.414045","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","184","Îles Cook","6110","Valeur US $","22011","Revenu national brut","2017","2017","Millions d’USD","345.608995","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","184","Îles Cook","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","19868.295217","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","184","Îles Cook","6103","Part du PIB US $","22011","Revenu national brut","2017","2017","%","100","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","184","Îles Cook","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","11.537687","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","184","Îles Cook","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2017","2017","%","12.505907","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","184","Îles Cook","6110","Valeur US $","22011","Revenu national brut","2018","2018","Millions d’USD","362.713891","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","184","Îles Cook","6119","Valeur US $ par habitant","22011","Revenu national brut","2018","2018","US$","21023.235994","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","184","Îles Cook","6103","Part du PIB US $","22011","Revenu national brut","2018","2018","%","100","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","184","Îles Cook","6129","Croissance annuelle US$","22011","Revenu national brut","2018","2018","%","4.949204","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","184","Îles Cook","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2018","2018","%","5.812984","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","184","Îles Cook","6110","Valeur US $","22011","Revenu national brut","2019","2019","Millions d’USD","356.795618","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","184","Îles Cook","6119","Valeur US $ par habitant","22011","Revenu national brut","2019","2019","US$","20853.046067","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","184","Îles Cook","6103","Part du PIB US $","22011","Revenu national brut","2019","2019","%","100","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","184","Îles Cook","6129","Croissance annuelle US$","22011","Revenu national brut","2019","2019","%","-1.631664","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","184","Îles Cook","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2019","2019","%","-0.809532","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","6110","Valeur US $","22008","Produit Intérieur Brut","2015","2015","Millions d’USD","184.247498","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2015","2015","US$","3728.951589","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2015","2015","%","0.964928","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2015","2015","%","3.02673","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","6110","Valeur US $","22008","Produit Intérieur Brut","2016","2016","Millions d’USD","201.69809","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2016","2016","US$","4173.438101","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2016","2016","%","9.471278","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2016","2016","%","11.919879","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","213.06163","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","4515.261195","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","5.633935","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2017","2017","%","8.190444","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","6110","Valeur US $","22008","Produit Intérieur Brut","2018","2018","Millions d’USD","221.79425","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","US$","4822.767401","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2018","2018","%","4.098636","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2018","2018","%","6.810375","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","Millions d’USD","239.64151","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","5357.75152","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2019","2019","%","8.046764","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","11.092887","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2015","2015","Millions d’USD","22.101402","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2015","2015","%","11.995496","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","6129","Croissance annuelle US$","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2015","2015","%","9.499527","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2016","2016","Millions d’USD","25.372789","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2016","2016","%","12.579588","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","6129","Croissance annuelle US$","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2016","2016","%","14.801717","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","Millions d’USD","32.628948","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","15.314324","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","6129","Croissance annuelle US$","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","28.598192","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2018","2018","Millions d’USD","36.634676","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2018","2018","%","16.517415","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","6129","Croissance annuelle US$","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2018","2018","%","12.276608","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2019","2019","Millions d’USD","48.265089","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2019","2019","%","20.140538","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","6129","Croissance annuelle US$","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2019","2019","%","31.747007","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","6110","Valeur US $","22077","Valeur ajoutée (Fabrication de produits alimentaires et boissons)","2015","2015","Millions d’USD","6.898405","E","Valeur estimée",""
"MK","Indicateurs macro","584","Îles Marshall","6110","Valeur US $","22077","Valeur ajoutée (Fabrication de produits alimentaires et boissons)","2016","2016","Millions d’USD","9.610089","E","Valeur estimée",""
"MK","Indicateurs macro","584","Îles Marshall","6129","Croissance annuelle US$","22077","Valeur ajoutée (Fabrication de produits alimentaires et boissons)","2016","2016","%","39.308861","E","Valeur estimée",""
"MK","Indicateurs macro","584","Îles Marshall","6110","Valeur US $","22077","Valeur ajoutée (Fabrication de produits alimentaires et boissons)","2017","2017","Millions d’USD","9.15405","E","Valeur estimée",""
"MK","Indicateurs macro","584","Îles Marshall","6129","Croissance annuelle US$","22077","Valeur ajoutée (Fabrication de produits alimentaires et boissons)","2017","2017","%","-4.745425","E","Valeur estimée",""
"MK","Indicateurs macro","584","Îles Marshall","6110","Valeur US $","22077","Valeur ajoutée (Fabrication de produits alimentaires et boissons)","2018","2018","Millions d’USD","8.172919","E","Valeur estimée",""
"MK","Indicateurs macro","584","Îles Marshall","6129","Croissance annuelle US$","22077","Valeur ajoutée (Fabrication de produits alimentaires et boissons)","2018","2018","%","-10.718","E","Valeur estimée",""
"MK","Indicateurs macro","584","Îles Marshall","6110","Valeur US $","22077","Valeur ajoutée (Fabrication de produits alimentaires et boissons)","2019","2019","Millions d’USD","11.063741","E","Valeur estimée",""
"MK","Indicateurs macro","584","Îles Marshall","6129","Croissance annuelle US$","22077","Valeur ajoutée (Fabrication de produits alimentaires et boissons)","2019","2019","%","35.370739","E","Valeur estimée",""
"MK","Indicateurs macro","584","Îles Marshall","6110","Valeur US $","22011","Revenu national brut","2015","2015","Millions d’USD","248.903","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","6119","Valeur US $ par habitant","22011","Revenu national brut","2015","2015","US$","5037.50253","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","6103","Part du PIB US $","22011","Revenu national brut","2015","2015","%","135.091658","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","6129","Croissance annuelle US$","22011","Revenu national brut","2015","2015","%","8.913967","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2015","2015","%","11.138096","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","6110","Valeur US $","22011","Revenu national brut","2016","2016","Millions d’USD","263.526","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","6119","Valeur US $ par habitant","22011","Revenu national brut","2016","2016","US$","5452.750936","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","6103","Part du PIB US $","22011","Revenu national brut","2016","2016","%","130.653691","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","6129","Croissance annuelle US$","22011","Revenu national brut","2016","2016","%","5.874979","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2016","2016","%","8.24314","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","6110","Valeur US $","22011","Revenu national brut","2017","2017","Millions d’USD","273.938","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","5805.370123","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","6103","Part du PIB US $","22011","Revenu national brut","2017","2017","%","128.572188","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","3.951033","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2017","2017","%","6.466813","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","6110","Valeur US $","22011","Revenu national brut","2018","2018","Millions d’USD","282.535","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","6119","Valeur US $ par habitant","22011","Revenu national brut","2018","2018","US$","6143.534323","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","6103","Part du PIB US $","22011","Revenu national brut","2018","2018","%","127.38608","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","6129","Croissance annuelle US$","22011","Revenu national brut","2018","2018","%","3.138301","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2018","2018","%","5.825024","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","6110","Valeur US $","22011","Revenu national brut","2019","2019","Millions d’USD","294.981","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","6119","Valeur US $ par habitant","22011","Revenu national brut","2019","2019","US$","6594.996423","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","6103","Part du PIB US $","22011","Revenu national brut","2019","2019","%","123.092614","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","6129","Croissance annuelle US$","22011","Revenu national brut","2019","2019","%","4.405118","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","584","Îles Marshall","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2019","2019","%","7.348573","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","6110","Valeur US $","22008","Produit Intérieur Brut","2015","2015","Millions d’USD","1307.908823","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2015","2015","US$","2134.803681","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2015","2015","%","-2.071605","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2015","2015","%","-4.51478","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","6110","Valeur US $","22008","Produit Intérieur Brut","2016","2016","Millions d’USD","1379.4863","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2016","2016","US$","2196.277515","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2016","2016","%","5.472666","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2016","2016","%","2.879601","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","1469.790453","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","2283.581124","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","6.546216","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2017","2017","%","3.975072","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","6110","Valeur US $","22008","Produit Intérieur Brut","2018","2018","Millions d’USD","1615.473275","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","US$","2450.475124","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2018","2018","%","9.911809","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2018","2018","%","7.308433","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","Millions d’USD","1619.150505","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","2398.766365","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2019","2019","%","0.227626","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-2.110152","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2015","2015","Millions d’USD","434.527381","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2015","2015","%","33.223064","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","6129","Croissance annuelle US$","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2015","2015","%","-6.395904","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2016","2016","Millions d’USD","475.189015","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2016","2016","%","34.446809","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","6129","Croissance annuelle US$","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2016","2016","%","9.357669","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","Millions d’USD","489.149305","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","33.280207","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","6129","Croissance annuelle US$","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","2.937839","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2018","2018","Millions d’USD","548.752458","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2018","2018","%","33.968526","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","6129","Croissance annuelle US$","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2018","2018","%","12.185063","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2019","2019","Millions d’USD","529.000583","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2019","2019","%","32.671489","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","6129","Croissance annuelle US$","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2019","2019","%","-3.599414","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","6110","Valeur US $","22011","Revenu national brut","2015","2015","Millions d’USD","1283.692943","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","6119","Valeur US $ par habitant","22011","Revenu national brut","2015","2015","US$","2095.277875","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","6103","Part du PIB US $","22011","Revenu national brut","2015","2015","%","98.148504","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","6129","Croissance annuelle US$","22011","Revenu national brut","2015","2015","%","-2.77259","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2015","2015","%","-5.198276","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","6110","Valeur US $","22011","Revenu national brut","2016","2016","Millions d’USD","1336.610869","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","6119","Valeur US $ par habitant","22011","Revenu national brut","2016","2016","US$","2128.015623","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","6103","Part du PIB US $","22011","Revenu national brut","2016","2016","%","96.891928","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","6129","Croissance annuelle US$","22011","Revenu national brut","2016","2016","%","4.12232","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2016","2016","%","1.562454","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","6110","Valeur US $","22011","Revenu national brut","2017","2017","Millions d’USD","1440.45104","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","2237.997123","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","6103","Part du PIB US $","22011","Revenu national brut","2017","2017","%","98.003837","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","7.768916","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2017","2017","%","5.168266","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","6110","Valeur US $","22011","Revenu national brut","2018","2018","Millions d’USD","1594.351649","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","6119","Valeur US $ par habitant","22011","Revenu national brut","2018","2018","US$","2418.436204","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","6103","Part du PIB US $","22011","Revenu national brut","2018","2018","%","98.692543","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","6129","Croissance annuelle US$","22011","Revenu national brut","2018","2018","%","10.684196","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2018","2018","%","8.062525","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","6110","Valeur US $","22011","Revenu national brut","2019","2019","Millions d’USD","1602.041801","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","6119","Valeur US $ par habitant","22011","Revenu national brut","2019","2019","US$","2373.419874","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","6103","Part du PIB US $","22011","Revenu national brut","2019","2019","%","98.943353","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","6129","Croissance annuelle US$","22011","Revenu national brut","2019","2019","%","0.482337","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","090","Îles Salomon","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2019","2019","%","-1.861382","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","6110","Valeur US $","22008","Produit Intérieur Brut","2015","2015","Millions d’USD","942.07","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2015","2015","US$","25783.294105","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2015","2015","%","12.008513","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2015","2015","%","7.247737","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","6110","Valeur US $","22008","Produit Intérieur Brut","2016","2016","Millions d’USD","1032.452","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2016","2016","US$","26995.03216","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2016","2016","%","9.593979","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2016","2016","%","4.699702","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","1022.365","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","25659.195864","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","-0.976995","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2017","2017","%","-4.948452","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","6110","Valeur US $","22008","Produit Intérieur Brut","2018","2018","Millions d’USD","1113.178","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","US$","26831.971461","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2018","2018","%","8.88264","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2018","2018","%","4.570586","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","Millions d’USD","1197.415","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","27795.148561","X","Ciffre de sources internationales",""
